"REFFABRICANTE";"TITULO";"CODIGOINTERNO";"EAN/UPC";"CODFAMILIA";"TITULOFAMILIA";"CODSUBFAMILIA";"TITULOSUBFAMILIA";"CODFABRICANTE";"NOMFABRICANTE";"PRECIO";"STOCK";"PESO";"PROXIMA_LLEGADA";"CICLOVIDA";"PLAZOENTREGA";"CANONLPI";"PRECIOSINCANON"
"SKC3000S/1024G";"Kingston SKC3000S/1024G SSD 1024GB NVMe PCIe 4.0";"IAIDSO0540";"740617324433";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00750";"Kingston";"64,0200000000";"8";"0,1000000000";"02/01/2024";"";"0,0000000000";"1,5000000000";"62,5200000000"
"SKC3000D/2048G";"Kingston SKC3000S/2048G SSD 2048GB NVMe PCIe 4.0";"IAIDSO0541";"740617324242";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00750";"Kingston";"121,9500000000";"4";"0,0300000000";"02/01/2024";"";"0,0000000000";"3,0000000000";"118,9500000000"
"SKC3000D/4096G";"Kingston SKC3000S/4096G SSD 4096GB NVMe PCIe 4.0";"IAIDSO0542";"740617324297";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00750";"Kingston";"288,4500000000";"3";"0,0300000000";"";"";"0,0000000000";"3,0000000000";"285,4500000000"
"SFYRS/500G";"Kingston FURY Renegade SSD 500GB NVMe PCIe 4.0";"IAIDSO0543";"740617324525";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00750";"Kingston";"47,5300000000";"10";"0,3400000000";"02/01/2024";"";"0,0000000000";"1,5000000000";"46,0300000000"
"SFYRS/1000G";"Kingston FURY Renegade SSD 1TB NVMe PCIe 4.0";"IAIDSO0544";"740617324556";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00750";"Kingston";"82,8200000000";"7";"0,0340000000";"02/01/2024";"";"0,0000000000";"1,5000000000";"81,3200000000"
"SFYRD/2000G";"Kingston FURY Renegade SSD 2TB NVMe PCIe 4.0";"IAIDSO0545";"740617324464";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00750";"Kingston";"128,0400000000";"2";"0,0350000000";"02/01/2024";"";"0,0000000000";"3,0000000000";"125,0400000000"
"SFYRD/4000G";"Kingston FURY Renegade SSD 4TB NVMe PCIe 4.0";"IAIDSO0546";"740617324501";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00750";"Kingston";"292,8000000000";"3";"0,0450000000";"";"";"0,0000000000";"3,0000000000";"289,8000000000"
"WDS400T1R0C";"WD Red SN700 NAS WDS400T1R0C SSD 4TB NVMe Gen3";"IAIDSO0549";"718037891422";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00500";"Western Digital";"309,3700000000";"0";"0,3400000000";"";"Encargo";"3,0000000000";"3,0000000000";"306,3700000000"
"WDS250G3B0C";"WD Blue SN570 WDS250G3B0C SSD 250GB NVMe Gen3";"IAIDSO0554";"718037887234";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00500";"Western Digital";"26,9400000000";"0";"0,3400000000";"";"";"0,0000000000";"0,9000000000";"26,0400000000"
"WDS500G3B0C";"WD Blue SN570 WDS500G3B0C SSD 500GB NVMe Gen3";"IAIDSO0555";"718037883878";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00500";"Western Digital";"33,4000000000";"39";"0,3400000000";"";"Ultimas unidades";"0,0000000000";"1,5000000000";"31,9000000000"
"WDS200T3G0C";"WD Green SN350 WDS200T3G0C SSD 2TB PCIe NVMe 3.0";"IAIDSO0561";"718037886022";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00500";"Western Digital";"79,8500000000";"28";"0,0400000000";"";"";"0,0000000000";"3,0000000000";"76,8500000000"
"SAT5210-3840G";"Synology SAT5210-3840G SSD SATA de 2,5""";"IAIDSO0565";"4711174724581";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60158";"Synology";"931,8600000000";"0";"0,2500000000";"";"Encargo";"20,0000000000";"3,0000000000";"928,8600000000"
"SAT5210-960G";"Synology SAT5210-960G SSD SATA de 2,5""";"IAIDSO0566";"4711174724567";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60158";"Synology";"285,5000000000";"1";"0,1100000000";"";"";"0,0000000000";"1,5000000000";"284,0000000000"
"SAT5210-1920G";"Synology SAT5210-1920G SSD SATA de 2,5""";"IAIDSO0567";"4711174724574";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60158";"Synology";"507,0200000000";"1";"0,1050000000";"";"";"0,0000000000";"3,0000000000";"504,0200000000"
"SNV3510-400G";"Synology SNV3510-400G SSD NVMe PCIe 3.0 M.2 22110";"IAIDSO0568";"4711174724611";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60158";"Synology";"146,7400000000";"2";"0,0500000000";"";"";"0,0000000000";"1,5000000000";"145,2400000000"
"SNV3510-800G";"Synology SNV3510-800G SSD NVMe PCIe 3.0 M.2 22110";"IAIDSO0569";"4711174724628";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60158";"Synology";"273,7600000000";"1";"0,0500000000";"";"";"0,0000000000";"1,5000000000";"272,2600000000"
"SAT5210-480G";"Synology SAT5210-480G SSD SATA de 2,5""";"IAIDSO0570";"4711174724550";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60158";"Synology";"155,2000000000";"3";"0,1000000000";"";"";"0,0000000000";"1,5000000000";"153,7000000000"
"SNV3410-400G";"Synology SNV3410-400G SSD NVMe PCIe 3.0 M.2 2280";"IAIDSO0571";"4711174724598";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60158";"Synology";"128,6600000000";"10";"0,0350000000";"04/01/2024";"";"0,0000000000";"1,5000000000";"127,1600000000"
"SNV3410-800G";"Synology SNV3410-800G SSD NVMe PCIe 3.0 M.2 2280";"IAIDSO0572";"4711174724604";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60158";"Synology";"251,5000000000";"0";"0,2500000000";"";"Encargo";"15,0000000000";"1,5000000000";"250,0000000000"
"WDS480G2G0C";"WD Green SN350 WDS480G2G0C SSD 480GB PCIe NVMe 3.0";"IAIDSO0575";"718037882406";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00500";"Western Digital";"29,1300000000";"0";"0,1000000000";"";"";"0,0000000000";"1,5000000000";"27,6300000000"
"6MC15AA#ABB";"HP SSD S700 1Tb SATA3 2,5""";"IAIDSO0576";"6955914605831";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00150";"HP";"39,5400000000";"100";"0,0750000000";"";"";"0,0000000000";"1,5000000000";"38,0400000000"
"MZ-V8P1T0CW";"Samsung 980 PRO SSD 1TB PCIe 4.0 NVMe M.2 HS";"IAIDSO0577";"8806092837683";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00100";"Samsung";"93,7500000000";"9";"0,1500000000";"";"";"0,0000000000";"1,5000000000";"92,2500000000"
"MZ-V8P2T0CW";"Samsung 980 PRO SSD 2TB PCIe 4.0 NVMe M.2 HS";"IAIDSO0578";"8806092837690";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00100";"Samsung";"175,6600000000";"0";"0,0700000000";"20/12/2023";"";"0,0000000000";"3,0000000000";"172,6600000000"
"WDS100T3X0E";"WD Black SN770 SSD 1TB NVMe PCIe Gen4";"IAIDSO0587";"718037887333";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00500";"Western Digital";"50,4000000000";"100";"0,1500000000";"";"";"0,0000000000";"1,5000000000";"48,9000000000"
"WDS500G3X0E";"WD Black SN770 SSD 500GB NVMe PCIe Gen4";"IAIDSO0589";"718037887302";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00500";"Western Digital";"43,4900000000";"100";"0,1500000000";"";"";"0,0000000000";"1,5000000000";"41,9900000000"
"WDS200T3X0E";"WD Black SN770 SSD 2TB NVMe PCIe Gen4";"IAIDSO0590";"718037887357";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00500";"Western Digital";"87,9500000000";"100";"0,1500000000";"";"";"0,0000000000";"3,0000000000";"84,9500000000"
"P18422-B21";"HPE HDD 2.5"" 480GB SATA";"IAIDSO0595";"4549821299799";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"04240";"HPE";"111,3600000000";"0";"0,2600000000";"";"Encargo";"7,0000000000";"0,0000000000";"111,3600000000"
"ALEG-710-512GCS";"ADATA SSD LEGEND 710 512GB PCIe Gen3 x4 NVMe 1.4";"IAIDSO0597";"4711085937834";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60371";"A-DATA";"25,9900000000";"0";"0,0300000000";"";"";"0,0000000000";"1,5000000000";"24,4900000000"
"ALEG-710-1TCS";"ADATA SSD LEGEND 710 1TB PCIe Gen3 x4 NVMe 1.4";"IAIDSO0598";"4711085937841";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60371";"A-DATA";"41,8300000000";"41";"0,0300000000";"20/12/2023";"";"0,0000000000";"1,5000000000";"40,3300000000"
"WDS100T3G0A";"WD Green WDS100T3G0A SSD 1TB 2.5"" SATA/600";"IAIDSO0599";"718037894188";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00500";"Western Digital";"50,5100000000";"1";"0,1500000000";"";"";"0,0000000000";"1,5000000000";"49,0100000000"
"345M8AA";"HP SSD S650 240Gb SATA3 2,5""";"IAIDSO0603";"6955914614086";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00150";"HP";"18,5200000000";"0";"0,0850000000";"19/12/2023";"";"0,0000000000";"0,9000000000";"17,6200000000"
"WDS480G3G0A";"WD Green WDS480G3G0A SSD 480GB 2.5"" SATA/600";"IAIDSO0605";"718037894348";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00500";"Western Digital";"29,5600000000";"80";"0,0200000000";"";"";"0,0000000000";"1,5000000000";"28,0600000000"
"SDSSDA-1T00-G27";"Sandisk SDSSDA-1T00-G27 SSD Plus 1TB 2.5"" Sata 3";"IAIDSO0606";"619659195830";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60018";"SanDisk";"49,8500000000";"0";"0,0750000000";"";"";"0,0000000000";"1,5000000000";"48,3500000000"
"3812470";"Intenso 3812470 Top SSD 2TB 2.5"" Sata3";"IAIDSO0613";"4034303032280";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"04221";"INTENSO";"75,6800000000";"4";"0,1500000000";"21/12/2023";"";"0,0000000000";"3,0000000000";"72,6800000000"
"3835440";"Intenso 3834450 Premium SSD 250GB PCIe Gen 3x4";"IAIDSO0614";"4034303031146";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"04221";"INTENSO";"16,3800000000";"25";"0,1500000000";"21/12/2023";"";"0,0000000000";"0,9000000000";"15,4800000000"
"3835450";"Intenso 3835450 Premium SSD 500GB PCIe Gen 3x4";"IAIDSO0615";"4034303031177";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"04221";"INTENSO";"26,4100000000";"60";"0,1500000000";"";"";"0,0000000000";"1,5000000000";"24,9100000000"
"3835460";"Intenso 3835460 Premium SSD 1TB PCIe Gen 3x4";"IAIDSO0616";"4034303031207";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"04221";"INTENSO";"46,7300000000";"24";"0,1500000000";"19/12/2023";"";"0,0000000000";"1,5000000000";"45,2300000000"
"WDS100T3B0A";"WD Blue SA510 WDS100T3B0A SSD 1TB 2.5"" SATA3";"IAIDSO0617";"718037884653";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00500";"Western Digital";"52,5600000000";"100";"0,0700000000";"";"";"0,0000000000";"1,5000000000";"51,0600000000"
"WDS500G3B0A";"WD Blue SA510 WDS500G3B0A SSD 500GB 2.5"" SATA3";"IAIDSO0618";"718037884639";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00500";"Western Digital";"38,3800000000";"100";"0,0650000000";"";"";"0,0000000000";"1,5000000000";"36,8800000000"
"P47808-B21";"HPE HDD 960GB SATA";"IAIDSO0619";"190017545127";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"04240";"HPE";"177,0600000000";"0";"0,4050000000";"";"Encargo";"7,0000000000";"0,0000000000";"177,0600000000"
"SNV2S/250G";"Kingston NV2 SSD 250GB PCIe NVMe Gen4.0";"IAIDSO0620";"740617329889";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00750";"Kingston";"22,6600000000";"100";"0,0100000000";"";"";"0,0000000000";"0,9000000000";"21,7600000000"
"SNV2S/500G";"Kingston NV2 SSD 500GB PCIe NVMe Gen4.0";"IAIDSO0621";"740617329858";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00750";"Kingston";"30,4700000000";"100";"0,0100000000";"";"";"0,0000000000";"1,5000000000";"28,9700000000"
"SNV2S/1000G";"Kingston NV2 SSD 1TB PCIe NVMe Gen 4.0";"IAIDSO0622";"740617329919";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00750";"Kingston";"42,1800000000";"100";"0,0100000000";"";"";"0,0000000000";"1,5000000000";"40,6800000000"
"SNV2S/2000G";"Kingston NV2 SSD 2TB PCIe NVMe Gen 4.0";"IAIDSO0623";"740617329971";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00750";"Kingston";"83,7400000000";"100";"0,0100000000";"";"";"0,0000000000";"3,0000000000";"80,7400000000"
"M280CS1030-1TB-RB";"PNY CS1030 SSD 1TB M.2 NVMe PCIe Gen3";"IAIDSO0626";"751492641638";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60367";"PNY";"44,6100000000";"11";"0,1000000000";"";"Ultimas unidades";"0,0000000000";"1,5000000000";"43,1100000000"
"M280CS2140-500-RB";"PNY CS2140 SSD 500GB M.2 NVMe PCIe Gen4";"IAIDSO0629";"751492650937";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60367";"PNY";"42,2800000000";"35";"0,1000000000";"";"Ultimas unidades";"0,0000000000";"1,5000000000";"40,7800000000"
"M280CS2140-1TB-RB";"PNY CS2140 SSD 1TB M.2 NVMe PCIe Gen4";"IAIDSO0630";"751492650944";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60367";"PNY";"75,3500000000";"40";"0,1000000000";"";"Ultimas unidades";"0,0000000000";"1,5000000000";"73,8500000000"
"WDS100T2X0E";"WD Black SN850X WDS100T2X0E SSD 1TB PCIe Gen4 NVMe";"IAIDSO0632";"718037891392";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00500";"Western Digital";"72,3700000000";"100";"0,0500000000";"";"";"0,0000000000";"1,5000000000";"70,8700000000"
"WDS100T2XHE";"WD Black SN850X WDS100T2XHE SSD 1TB PCIe Gen4 NVMe";"IAIDSO0633";"718037891385";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00500";"Western Digital";"80,5000000000";"54";"0,0700000000";"";"";"0,0000000000";"1,5000000000";"79,0000000000"
"WDS200T2X0E";"WD Black SN850X WDS200T2X0E SSD 2TB PCIe Gen4 NVMe";"IAIDSO0634";"718037891408";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00500";"Western Digital";"122,5100000000";"0";"0,0450000000";"19/12/2023";"";"0,0000000000";"3,0000000000";"119,5100000000"
"MZ-77E4T0B/EU";"Samsung 870 Evo SSD 4TB 2.5"" SATA3";"IAIDSO0635";"8806090545894";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00100";"Samsung";"241,4800000000";"0";"0,0650000000";"19/12/2023";"";"0,0000000000";"3,0000000000";"238,4800000000"
"ASX8200PNP-2TT-C";"ADATA XPG SSD SX8200 Pro 2TB PCIe Gen3x4 NVMe";"IAIDSO0637";"4710273772875";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60371";"A-DATA";"73,8900000000";"3";"0,0300000000";"20/12/2023";"";"0,0000000000";"3,0000000000";"70,8900000000"
"WDS250G3B0A";"WD Blue SA510 WDS250G3B0A SSD 250GB 2.5"" SATA3";"IAIDSO0638";"718037884622";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00500";"Western Digital";"26,2600000000";"0";"0,0650000000";"";"";"0,0000000000";"0,9000000000";"25,3600000000"
"3835470";"Intenso 3835470 Premium SSD 2TB PCIe Gen 3x4";"IAIDSO0639";"4034303032747";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"04221";"INTENSO";"81,7800000000";"0";"0,1500000000";"19/12/2023";"";"0,0000000000";"3,0000000000";"78,7800000000"
"WDS400T2X0E";"WD Black SN850X WDS400T2X0E SSD 4TB PCIe Gen4 NVMe";"IAIDSO0640";"718037891378";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00500";"Western Digital";"263,5000000000";"36";"0,0100000000";"";"";"0,0000000000";"3,0000000000";"260,5000000000"
"WDS200T2XHE";"WD Black SN850X WDS200T2XHE SSD 2TB PCIe Gen4 NVMe";"IAIDSO0641";"718037891309";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00500";"Western Digital";"130,9500000000";"43";"0,1500000000";"";"";"0,0000000000";"3,0000000000";"127,9500000000"
"WDS100T3B0B";"WD Blue SA510 WDS100T3B0B SSD 1TB M.2 SATA3";"IAIDSO0643";"718037884707";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00500";"Western Digital";"48,9100000000";"0";"0,0450000000";"";"";"0,0000000000";"1,5000000000";"47,4100000000"
"WDS500G3B0B";"WD Blue SA510 WDS500G3B0B SSD 500GB M.2 SATA3";"IAIDSO0644";"718037884714";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00500";"Western Digital";"34,8000000000";"2";"0,0450000000";"";"";"0,0000000000";"1,5000000000";"33,3000000000"
"MZ-V9P1T0BW";"Samsung 990 PRO SSD 1TB PCIe 4.0 NVMe M.2";"IAIDSO0646";"8806094215021";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00100";"Samsung";"102,2000000000";"100";"0,0800000000";"";"";"0,0000000000";"1,5000000000";"100,7000000000"
"MZ-V9P2T0BW";"Samsung 990 PRO SSD 2TB PCIe 4.0 NVMe M.2";"IAIDSO0647";"8806094215038";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00100";"Samsung";"168,1200000000";"0";"0,1000000000";"19/12/2023";"";"0,0000000000";"3,0000000000";"165,1200000000"
"345N1AA#ABB";"HP SSD S650 1920Gb SATA3 2,5""";"IAIDSO0648";"6955914614116";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00150";"HP";"74,9000000000";"0";"0,0600000000";"26/12/2023";"";"0,0000000000";"3,0000000000";"71,9000000000"
"AGAMMIXS70B-1T-CS";"ADATA XPG SSD GAMMIX S70 BLADE 1TB PCIe 4.0 NVMe";"IAIDSO0649";"4711085933065";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60371";"A-DATA";"60,7800000000";"38";"0,0350000000";"";"";"0,0000000000";"1,5000000000";"59,2800000000"
"CT500P3SSD8";"Crucial CT500P3SSD8 P3 SSD 500GB PCIe NVMe 3.0 x4";"IAIDSO0650";"649528918758";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60013";"Crucial";"27,2300000000";"0";"0,0350000000";"";"";"0,0000000000";"1,5000000000";"25,7300000000"
"CT1000P3SSD8";"Crucial CT1000P3SSD8 P3 SSD 1TB PCIe NVMe 3.0 x4";"IAIDSO0651";"649528918796";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60013";"Crucial";"45,8300000000";"13";"0,0350000000";"19/12/2023";"";"0,0000000000";"1,5000000000";"44,3300000000"
"ALEG-710-2TCS";"ADATA SSD LEGEND 710 2TB PCIe Gen3 x4 NVMe 1.4";"IAIDSO0652";"4711085939470";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60371";"A-DATA";"96,1200000000";"70";"0,0300000000";"";"";"0,0000000000";"3,0000000000";"93,1200000000"
"SP01KGBP44UD9005";"SP UD90 SSD 1TB NVMe PCIe Gen 4x4";"IAIDSO0653";"4713436147305";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60253";"Silicon Power";"67,8100000000";"7";"0,0150000000";"";"";"0,0000000000";"1,5000000000";"66,3100000000"
"SP01KGBP44XS7005";"SP XS70 SSD 1TB NVMe PCIe Gen 4x4 w/HS";"IAIDSO0654";"4713436146322";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60253";"Silicon Power";"80,2100000000";"0";"0,0850000000";"21/12/2023";"";"0,0000000000";"1,5000000000";"78,7100000000"
"SP04KGBP44XS7005";"SP XS70 SSD 4TB NVMe PCIe Gen 4x4 w/HS";"IAIDSO0656";"4713436146346";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60253";"Silicon Power";"224,1700000000";"8";"0,1000000000";"";"";"0,0000000000";"3,0000000000";"221,1700000000"
"SP500GBP44UD9005";"SP UD90 SSD 500GB NVMe PCIe Gen 4x4";"IAIDSO0657";"4713436147299";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60253";"Silicon Power";"30,3300000000";"1";"0,0350000000";"";"";"0,0000000000";"1,5000000000";"28,8300000000"
"G325E1TB";"Gigabyte Gen3 2500E SSD 1TB PCIe 3.0x4 NVMe 1.3";"IAIDSO0658";"4719331844387";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00300";"Gigabyte";"47,3500000000";"0";"0,1000000000";"02/01/2025";"";"0,0000000000";"1,5000000000";"45,8500000000"
"G325E500G";"Gigabyte Gen3 2500E SSD 500GB PCIe 3.0x4 NVMe 1.3";"IAIDSO0659";"4719331844370";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00300";"Gigabyte";"29,4500000000";"0";"0,1000000000";"02/01/2025";"";"0,0000000000";"1,5000000000";"27,9500000000"
"CT2000P3SSD8";"Crucial CT2000P3SSD8 P3 SSD 2TB PCIe NVMe 3.0 x4";"IAIDSO0660";"649528918802";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60013";"Crucial";"80,7000000000";"0";"0,1000000000";"29/12/2023";"";"0,0000000000";"3,0000000000";"77,7000000000"
"SAT5210-7000G";"Synology SAT5210-7000G SSD SATA de 2,5""";"IAIDSO0661";"4711174725199";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60158";"Synology";"1253,5100000000";"0";"0,1000000000";"";"Encargo";"20,0000000000";"3,0000000000";"1250,5100000000"
"P40498-B21";"HPE HDD 2.5"" SSD 960 GB SATA 6Gb";"IAIDSO0662";"4549821410309";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"04240";"HPE";"218,9200000000";"0";"1,2000000000";"";"Encargo";"7,0000000000";"0,0000000000";"218,9200000000"
"M280CS2230-1TB-RB";"PNY CS2230 SSD 1TB M.2 NVMe PCIe Gen3";"IAIDSO0664";"751492756271";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60367";"PNY";"49,9800000000";"3";"0,1500000000";"";"Ultimas unidades";"0,0000000000";"1,5000000000";"48,4800000000"
"CT500BX500SSD1";"Crucial CT500BX500SSD1 BX500 SSD 500GB 2.5"" Sata3";"IAIDSO0665";"649528929693";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60013";"Crucial";"29,7700000000";"0";"0,0650000000";"19/12/2023";"";"0,0000000000";"1,5000000000";"28,2700000000"
"AG450E500G-G";"Gigabyte AORUS Gen4 5000E SSD 500GB PCIe 4.0x4";"IAIDSO0667";"4719331849627";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00300";"Gigabyte";"39,8000000000";"12";"0,1500000000";"22/12/2023";"";"0,0000000000";"1,5000000000";"38,3000000000"
"CT500P5PSSD8";"Crucial P5 Plus SSD 500GB PCIe NVMe 4.0 x4";"IAIDSO0668";"649528906656";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60013";"Crucial";"44,5900000000";"8";"0,0400000000";"29/12/2023";"";"0,0000000000";"1,5000000000";"43,0900000000"
"CT500P3PSSD8";"Crucial CT500P3PSSD8 P3 Plus SSD 500GB PCIe 4.0 x4";"IAIDSO0669";"649528918826";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60013";"Crucial";"27,5500000000";"0";"0,0350000000";"29/12/2023";"";"0,0000000000";"1,5000000000";"26,0500000000"
"ALEG-800-1000GCS";"ADATA SSD LEGEND 800 1TB PCIe Gen4x4 NVMe 1.4";"IAIDSO0672";"4711085940223";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60371";"A-DATA";"44,2300000000";"0";"0,0300000000";"";"";"0,0000000000";"1,5000000000";"42,7300000000"
"ALEG-800-2000GCS";"ADATA SSD LEGEND 800 2TB PCIe Gen4x4 NVMe 1.4";"IAIDSO0673";"4711085940230";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60371";"A-DATA";"93,2200000000";"49";"0,0350000000";"";"";"0,0000000000";"3,0000000000";"90,2200000000"
"AG4731TB";"Gigabyte AORUS Gen4 7300 SSD 1TB PCIe 4.0x4";"IAIDSO0674";"4719331851644";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"00300";"Gigabyte";"68,0600000000";"5";"0,0300000000";"";"";"0,0000000000";"1,5000000000";"66,5600000000"
"SP01KGBP44UD8505";"SP UD85 SSD 1TB NVMe PCIe Gen 4x4 NVMe 1.4";"IAIDSO0675";"4713436150435";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60253";"Silicon Power";"53,2400000000";"9";"0,0150000000";"";"";"0,0000000000";"1,5000000000";"51,7400000000"
"SP02KGBP44UD8505";"SP UD85 SSD 2TB NVMe PCIe Gen 4x4 NVMe 1.4";"IAIDSO0676";"4713436150442";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60253";"Silicon Power";"102,0100000000";"3";"0,0150000000";"";"";"0,0000000000";"3,0000000000";"99,0100000000"
"SP500GBP44UD8505";"SP UD85 SSD 500GB NVMe PCIe Gen 4x4 NVMe 1.4";"IAIDSO0677";"4713436150428";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60253";"Silicon Power";"32,1900000000";"15";"0,0150000000";"";"";"0,0000000000";"1,5000000000";"30,6900000000"
"ALEG-850-1TCS";"ADATA SSD LEGEND 850 1TB PCIe Gen4x4 NVMe 1.4";"IAIDSO0678";"4711085936998";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60371";"A-DATA";"47,9800000000";"26";"0,0300000000";"";"";"0,0000000000";"1,5000000000";"46,4800000000"
"ALEG-850-2TCS";"ADATA SSD LEGEND 850 2TB PCIe Gen4x4 NVMe 1.4";"IAIDSO0679";"4711085938077";"AI";"Almacenamiento interno";"DSO";"Discos sólidos";"60371";"A-DATA";"100,6400000000";"23";"0,0350000000";"";"";"0,0000000000";"3,0000000000";"97,6400000000"
